year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12
1937,330.1217837,16.9808817,16.15825117,-1.193971442,7.787003247,-2.224199775,288.3503434,261.089081,1.425567805,60.63741957,4.947064638,274.3813517,-20.27468782,132.2301809,-37.76887325,-19.29249046,125.8243544,-35.93917862,-9.297459498,2.655631013,-17.31985087
1981,318.1556971,17.95416555,16.69800705,-0.066685846,5.679345765,-3.582844766,322.3520607,278.8234395,0.004447002,32.25496832,12.83677661,299.798783,-1.19728872,101.9679141,-64.32698807,-1.113520728,94.83375563,-59.82636716,-0.378731978,0.238925035,-20.34821425
1930,392.2149708,15.11390493,13.98384796,-0.626679876,5.270560936,-3.849927512,228.4301223,195.5480038,0.392727667,27.77881258,14.82194185,211.3505486,-9.47158007,79.65875693,-58.18743841,-8.763396107,73.7027228,-53.83680099,-3.302954475,2.412672097,-20.29127756
1988,407.6380892,15.24508321,11.81450255,1.704587031,6.161873627,-1.593599122,232.4125621,139.5824705,2.905616947,37.9686866,2.539558162,180.1130744,25.98657113,93.93827617,-24.29455122,20.13884782,72.79947167,-18.82758089,10.50344987,-2.716428396,-9.819556403
1973,328.0516955,17.25795936,17.18589678,1.608203591,3.52205358,-3.826736636,297.8371614,295.3550483,2.586318789,12.40486142,14.64391328,296.5935083,27.75431222,60.78345757,-66.04166537,27.63842092,60.5296493,-65.76590085,5.664179214,-6.154171599,-13.47797147
1931,250.2739713,17.55026292,16.0176222,0.948162736,5.162014602,-3.738223865,308.0117285,256.5642211,0.899012574,26.64639475,13.97431767,281.113481,16.64050531,90.59471345,-65.60681168,15.18731249,82.6831997,-59.87745758,4.894429888,-3.544444567,-19.29676618
1978,309.8332994,16.45078182,15.05311032,2.805751781,2.707443079,-5.463192946,270.6282226,226.5961303,7.872243057,7.330248027,29.84647717,247.6354336,46.1568104,44.53955539,-89.87379522,42.23529109,40.75543936,-82.23804612,7.596413242,-15.32836334,-14.79128393
1954,520.5700457,18.31823156,16.44905693,-0.467400605,7.23704975,-4.056299514,335.5576074,270.5714737,0.218463325,52.37488909,16.45356574,301.3176337,-8.561952507,132.5699531,-74.30423376,-7.688299154,119.0426433,-66.72230161,-3.38260143,1.895916846,-29.35564138
1984,349.944708,18.65109775,16.19995546,3.135070169,-2.437164719,-9.607309814,347.8634472,262.4385568,9.828664963,5.93977187,92.30040186,302.1469527,58.47250016,-45.45579741,-179.1868744,50.78799709,-39.48195989,-155.637991,-7.640682408,-30.1195904,23.41459653
2017,330.1061539,16.53233892,15.3295058,3.908280035,3.606444313,-4.636397444,273.3182301,234.993748,15.27465284,13.00644058,21.49618126,253.4325853,64.61301013,59.62295968,-76.6504939,59.91200146,55.28500901,-71.0736815,14.09499431,-18.12033957,-16.7209092
2008,328.677001,18.05655046,15.90246423,-0.055264231,5.610254892,-2.324553377,326.0390145,252.8883687,0.003054135,31.47495995,5.403548403,287.1436478,-0.997881369,101.3018505,-41.97341535,-0.878837451,89.21687775,-36.96612694,-0.31004642,0.128464654,-13.04133695
1934,548.2036352,19.10205449,16.91022795,-0.329408438,10.17084108,-1.744026284,364.8884856,285.9558093,0.108509919,103.4460083,3.04162768,323.0200957,-6.292377934,194.2839605,-33.31448511,-5.570371778,171.9912411,-29.49188201,-3.350360875,0.574496974,-17.73821418
1990,505.6123068,16.80670586,16.79048141,-0.077439659,-0.569513182,-11.15722214,282.4653618,281.9202659,0.005996901,0.324345264,124.4836059,282.1926822,-1.301505564,-9.571640532,-187.5161507,-1.300249148,-9.562400494,-187.3351309,0.044102906,0.864011473,6.354185083
1951,436.6206479,16.95911925,16.52025602,-2.201626393,3.492443465,-7.491603218,287.6117257,272.9188589,4.847158772,12.19716136,56.12411878,280.1689918,-37.33764453,59.22876519,-127.0509923,-36.37143166,57.69606017,-123.7632031,-7.689055707,16.49371137,-26.1640007
1974,467.4615857,14.75641214,14.61936629,4.211197323,5.267850738,-3.23426229,217.7516992,213.7258708,17.7341829,27.7502514,10.46045256,215.7293942,62.1421633,77.73457658,-47.72610731,61.5650362,77.01263951,-47.2828651,22.18395893,-13.6201167,-17.03761099
1979,339.8344174,16.3411562,15.38936107,3.561302123,6.467798746,-3.490902057,267.033386,236.8324343,12.68287281,41.83242062,12.18639717,251.4799532,58.19579428,105.6913096,-57.0453758,54.80616427,99.53529026,-53.72275223,23.03378541,-12.43215691,-22.57845195
1967,315.0125635,17.23105309,16.80156108,1.972665314,6.678612056,-3.858527994,296.9091905,282.2924548,3.891408439,44.603859,14.88823828,289.508591,33.99110074,115.0795189,-66.4865007,33.14385676,112.2111084,-64.82929378,13.17466635,-7.611584335,-25.76961158
1975,407.7351293,17.53628192,16.78715651,2.465436681,5.977665456,-1.585143242,307.5211836,281.8086238,6.07837803,35.73248431,2.512679099,294.3843093,43.2345927,104.8260267,-27.79751878,41.38767145,100.3480056,-26.61004771,14.73755569,-3.908070295,-9.475456004
1939,456.9307012,18.05091763,17.74664581,1.028051518,7.726393731,-3.531896142,325.8356271,314.9434374,1.056889923,59.69716008,12.47429036,320.3432416,18.55727326,139.4684968,-63.75396633,18.24446616,137.1175729,-62.67930987,7.943130802,-3.63097119,-27.28882021
1928,339.2917809,14.8388719,15.04345458,2.968420994,6.345333758,-5.377526945,220.1921194,226.3055257,8.811523199,40.2632605,28.91779604,223.2278955,44.04801889,94.15759481,-79.79643349,44.6553064,95.45574017,-80.89658234,18.83562194,-15.96276388,-34.12220325
1968,378.7487038,17.2539078,16.35727875,-0.737764526,7.402500897,-1.470990779,297.6973344,267.5605681,0.544296495,54.79701953,2.163813873,282.2269794,-12.72932111,127.722068,-25.38033929,-12.06782,121.0847706,-24.06140622,-5.461302564,1.085244815,-10.88901056
1956,442.0138213,16.46888234,16.44919276,-1.196562531,5.884897878,-5.519169238,271.2240856,270.5759425,1.431761889,34.63202303,30.46122907,270.8998202,-19.70604753,96.91769075,-90.8945488,-19.68248771,96.80181957,-90.78587867,-7.041648297,6.604031109,-32.47974733
1941,563.934824,17.1634127,16.03663653,-0.401354384,9.698071926,-1.085517204,294.5827355,257.1737111,0.161085341,94.05259908,1.178347601,275.243411,-6.88861093,166.4520109,-18.63117977,-6.436374373,155.5244545,-17.40804485,-3.892363683,0.435677089,-10.52742392
2000,382.228922,17.06593077,17.25522887,3.338937655,7.815425799,-2.364465663,291.2459932,297.7429232,11.14850466,61.08088042,5.590697872,294.4765413,56.98207888,133.3775157,-40.35180733,57.6141334,134.8569608,-40.79939616,26.09521949,-7.894803436,-18.47930594
2018,408.9531603,19.7080831,19.84931799,2.40729155,6.209334654,-4.40465234,388.4085395,393.9954246,5.795052609,38.55583685,19.40096223,391.1920084,47.44310192,122.3740834,-86.80725433,47.78309548,123.2510581,-87.42934492,14.94767885,-10.60328236,-27.34996041
1972,262.4312133,12.28500106,11.07865919,-1.86291756,2.256037251,-5.160819622,150.921251,122.7366895,3.470461836,5.089704078,26.63405917,136.1013399,-22.8859442,27.71542002,-63.40067452,-20.63862875,24.99386783,-57.17496174,-4.202811411,9.614181498,-11.64300131
1952,258.4267506,16.09105795,15.32066431,-6.672698544,-0.530547798,-10.36259625,258.9221459,234.7227548,44.52490585,0.281480966,107.383401,246.5256971,-107.3707789,-8.537075356,-166.7451367,-102.2301744,-8.128344707,-158.7618585,3.540185517,69.14648091,5.497852619
1936,275.45025,12.01106319,10.73035033,-2.556617312,-2.038128453,-10.28286322,144.2656391,115.1404183,6.53629208,4.153967592,105.737276,128.882916,-30.7076921,-24.48008965,-123.5081199,-27.43339943,-21.86983233,-110.3387248,5.210714488,26.28934612,20.9577961
1937,271.2481797,13.95980127,13.15558163,-4.257537834,2.946667904,-6.493708221,194.8760514,173.0693281,18.12662841,8.682851738,42.16824646,183.6493052,-59.43438205,41.13489835,-90.65087626,-56.01038653,38.76513016,-85.4285086,-12.54555009,27.64720843,-19.13480159
1931,268.132947,16.00677287,14.60619611,-2.110968902,0.211774286,-7.795142081,256.2167776,213.3409649,4.456189704,0.044848348,60.76424006,233.7980636,-33.78979974,3.389822894,-124.7750687,-30.83322577,3.093216753,-113.857374,-0.447048932,16.45530252,-1.650810648
1971,263.1093335,16.7472035,15.53510063,-1.781404799,1.179322115,-7.993770161,280.4688251,241.3393515,3.173403057,1.390800651,63.90036138,260.1694916,-29.83354868,19.75034746,-133.8732956,-27.6743028,18.32088773,-124.1840238,-2.100850075,14.24014052,-9.427229934
1969,263.4032769,11.70518866,11.3468349,-1.471525948,0.017444028,-8.626827376,137.0114416,128.7506623,2.165388615,0.000304294,74.42215057,132.8168432,-17.22448884,0.20418564,-100.978642,-16.69716199,0.197934507,-97.88718597,-0.02566934,12.69460033,-0.150486619
1985,264.4091821,12.19899335,10.27324062,-3.038050314,2.574559887,-6.316492087,148.8154388,105.5394729,9.229749713,6.628358613,39.89807229,125.3231941,-37.06115559,31.40703895,-77.05484498,-31.21062191,26.44907322,-64.89084311,-7.821642475,19.18982077,-16.26218716
1998,261.4859619,14.14343427,13.88779723,-2.808116738,1.163415993,-5.190139968,200.0367328,192.870912,7.885519614,1.353536772,26.93755289,196.4211473,-39.7164145,16.45469762,-73.40640347,-38.99855586,16.15728541,-72.07961149,-3.267007923,14.57451892,-6.038291844
2001,267.6614295,13.51768118,13.02552338,-3.387438866,-6.381110446,-14.71740256,182.7277046,169.6642593,11.47474207,40.71857052,216.601938,176.0748723,-45.79031862,-86.25781661,-198.9451556,-44.12316414,-83.1173033,-191.7018711,21.61562153,49.85430142,93.91337119
2014,266.1762411,15.64287412,14.7272349,-3.598598129,-3.024858097,-11.07967625,244.6995108,216.8914477,12.94990849,9.149766505,122.7592259,230.3762817,-56.29241754,-47.31747444,-173.317981,-52.99739995,-44.54779572,-163.1729948,10.88524869,39.87130224,33.51444843
2016,261.4537095,14.98876852,14.47980617,1.039875078,5.51679117,-0.526306621,224.6631818,209.6647867,1.081340178,30.43498481,0.27699866,217.0344629,15.58644684,82.68990582,-7.888688118,15.05718957,79.88206681,-7.620817862,5.736773649,-0.547293139,-2.903523721
1947,347.2081944,12.47690199,12.09408217,-0.245115104,4.404341246,-5.55417312,155.6730832,146.2668236,0.060081414,19.39822181,30.84883905,150.8966779,-3.058277122,54.95253405,-69.29887364,-2.964442203,53.26646495,-67.17262611,-1.07957056,1.361411719,-24.46247376
1980,258.4411469,12.52952267,12.26235353,-1.127615172,3.836607494,-5.591391777,156.9889384,150.3653142,1.271515977,14.71955706,31.263662,153.6414366,-14.12847987,48.07086058,-70.05747004,-13.82721589,47.04583746,-68.56362271,-4.32621682,6.304938202,-21.45197559
1971,256.9395834,15.84369925,15.53200608,-0.964111166,2.502913343,-6.630772133,251.0228061,241.2432128,0.92951034,6.264575203,43.96713908,246.0844331,-15.27508736,39.65540627,-105.0559595,-14.97458049,38.87526526,-102.9891931,-2.413086701,6.392801452,-16.59624805
1938,254.6923096,13.38270147,12.82941476,-3.873228588,-0.992331037,-8.467190696,179.0966986,164.5938831,15.0018997,0.984720887,71.69331828,171.6922278,-51.83426192,-13.28007002,-113.3138854,-49.69125603,-12.73102645,-108.6291013,3.843524941,32.79536507,8.402256122
1970,340.3839688,14.36222147,13.87995249,-1.71857052,0.25522363,-7.157447293,206.2734056,192.6530811,2.953484632,0.065139102,51.22905175,199.3469516,-24.68249042,3.665578305,-102.7968432,-23.85367716,3.542491865,-99.34502836,-0.438619807,12.30057791,-1.826749683
1940,253.3964282,14.00805985,12.71719808,-2.063444812,5.085388221,-4.225578816,196.2257408,161.727127,4.257804491,25.86117336,17.85551633,178.1432719,-28.90485842,71.23642256,-59.19216096,-26.2412364,64.67188933,-53.73752281,-10.49341794,8.719248685,-21.48870874
1932,234.367605,14.63616464,13.39107829,3.163267086,5.059705925,-2.151106062,214.2173152,179.3209779,10.00625866,25.60062405,4.627257288,195.9940266,46.29809786,74.05468893,-31.48394247,42.35955721,67.75491819,-28.80562969,16.00520122,-6.804523003,-10.88396409
1937,227.6844516,13.33903825,12.82677111,-3.534915549,3.991325124,-5.343617866,177.9299414,164.526057,12.49562794,15.93067625,28.5542519,171.0967904,-47.15237371,53.2404385,-71.2787231,-45.34155262,51.19581378,-68.54136324,-14.10899724,18.88923788,-21.32811624
1967,236.3462787,15.28345524,14.07032314,-0.319047372,0.561908877,-7.20267787,233.5840041,197.9739932,0.101791225,0.315741586,51.87856851,215.0431539,-4.876146222,8.587909167,-110.0818049,-4.489099613,7.906239468,-101.3440051,-0.17927555,2.297995442,-4.047248631
1929,253.2676155,11.70777974,10.95640701,-0.080198577,2.85152349,-5.623337699,137.0721065,120.0428546,0.006431812,8.131186216,31.62192688,128.2752001,-0.938947271,33.38500896,-65.83679921,-0.878688247,31.24245197,-61.6115766,-0.228688125,0.450983679,-16.03507954
1994,209.0076644,14.11922656,14.4905431,-1.862730882,0.803692701,-6.296943295,199.3525587,209.9758393,3.469766338,0.645921957,39.65149486,204.595261,-26.30031934,11.34751933,-88.90796903,-26.99198212,11.64594372,-91.24612821,-1.497063213,11.72951074,-5.060807364
1999,270.369937,15.44479498,14.58933606,0.505707034,6.007969532,-3.936627249,238.5416919,212.8487267,0.255739604,36.09569789,15.4970341,225.3293043,7.810541462,92.79185766,-60.80040077,7.377929869,87.65228653,-57.43277788,3.038272453,-1.990780091,-23.65113657
2014,266.3454829,15.60840654,14.44765964,-2.726514489,-1.319604028,-9.270426259,243.6223546,208.734869,7.433881259,1.741354792,85.94080302,225.5049451,-42.55654657,-20.59691614,-144.6965818,-39.39175334,-19.06518986,-133.9359633,3.597919503,25.27595151,12.23329184
1971,279.6199352,16.62660048,15.94447751,-0.133051008,4.006283691,-5.197574836,276.4438434,254.226363,0.017702571,16.05030902,27.01478418,265.1024573,-2.212185957,66.61087833,-86.41800026,-2.121428808,63.87810021,-82.87261507,-0.533040084,0.691542572,-20.8229593
1947,326.7656011,13.90901892,12.85311165,0.860962546,5.982949567,-4.199841065,193.4608073,165.2024791,0.741256505,35.79568552,17.63866497,178.7741731,11.97514434,83.21695872,-58.41566883,11.06604773,76.89951878,-53.98102612,5.151095489,-3.615905854,-25.12743728
1930,307.0024301,14.05461276,12.21361264,-2.734897828,1.339662167,-6.472910276,197.5321398,149.1723336,7.47966613,1.794694722,41.89856745,171.657596,-38.4379299,18.82843299,-90.97424735,-33.40298267,16.36211477,-79.05761874,-3.663839151,17.70274826,-8.671513009
1976,294.5160925,15.22653088,13.14582534,3.426618629,3.139979635,-3.940088958,231.8472426,172.812724,11.74171523,9.85947211,15.524301,200.1653155,52.17551436,47.81099687,-59.99388618,45.04573001,41.27762387,-51.79572128,10.75951271,-13.50118222,-12.37179909
1987,296.4474801,16.21259287,14.62346484,-2.274199975,2.825794036,-4.138203549,262.8481677,213.845724,5.171985528,7.985111932,17.12472861,237.0842819,-36.87067831,45.81344825,-67.09100937,-33.25668338,41.32289973,-60.51487411,-6.426420726,9.411102409,-11.69371091
1991,367.7375167,16.82062008,15.0681834,1.794031599,3.354598485,-5.47693195,282.9332597,227.050151,3.218549377,11.253331,29.99678358,253.4561882,30.17672392,56.42642662,-92.12539151,27.03279716,50.54770521,-82.5274151,6.018255682,-9.825788981,-18.37290762
1991,368.613704,16.45641485,14.46466658,1.158155993,2.417210134,-6.392233184,270.8135897,209.2265792,1.341325303,5.842904832,40.86064508,238.0365539,19.05909548,39.77861274,-105.1932411,16.75234028,34.96413864,-92.4615217,2.799506402,-7.403203169,-15.45137083
1957,235.4136888,15.23423591,14.2532455,-1.076569927,3.498693718,-3.557956473,232.0819436,203.1550073,1.159002808,12.24085773,12.65905427,217.1373044,-16.40072024,53.29992547,-54.20274826,-15.34461547,49.86774049,-50.71242709,-3.766588442,3.830388942,-12.44819996
1985,225.7253229,12.5932288,10.35039415,-1.876756585,4.670733004,-3.987659859,158.5894117,107.1306592,3.522215278,21.81574679,15.90143115,130.3448818,-23.63442508,58.8196094,-50.217513,-19.42517038,48.34392758,-41.27385129,-8.76582892,7.483866897,-18.62529451
1966,219.9559842,14.0548554,12.40428053,0.142344905,5.347307637,-2.476436201,197.5389604,153.8661755,0.020262072,28.59369896,6.132736257,174.3403693,2.000637054,75.15563562,-34.80595272,1.765686131,66.32950402,-30.71840936,0.761161996,-0.352508075,-13.24226621
1942,190.6845714,14.99864819,13.72125207,-0.171551467,5.203942879,-2.991103992,224.9594475,188.2727585,0.029429906,27.08102148,8.94670309,205.8002326,-2.573040094,78.05210843,-44.86251647,-2.353900917,71.40461202,-41.04169185,-0.892744033,0.513128277,-15.56553432
1953,260.2763265,15.21442093,14.39986204,-1.852840987,2.537516122,-4.290828386,231.4786041,207.3560267,3.433019724,6.438988071,18.41120824,219.0855623,-28.18990269,38.60683839,-65.28246919,-26.68065459,36.53988208,-61.78733679,-4.701613877,7.950222703,-10.88804621
1932,222.9923019,14.89836492,13.52931332,3.518605897,5.929332788,-1.678082924,221.9612772,183.0423189,12.38058746,35.15698731,2.8159623,201.5646469,52.42147466,88.3373636,-25.00069176,47.60432163,80.21980106,-22.70330965,20.86298532,-5.904512472,-9.949912102
1992,225.6597445,11.83550283,9.725874811,-2.628053619,3.492674787,-4.805946486,140.0791273,94.59264084,6.906665825,12.19877717,23.09712163,115.1106189,-31.10433605,41.33756234,-56.88079325,-25.5601205,33.96931773,-46.74203387,-9.178936615,12.63028506,-16.78560812
1998,227.4797807,14.78883536,14.51243088,-1.178010374,2.018295747,-3.896221656,218.7096513,210.6106501,1.38770844,4.073517722,15.18054319,214.621951,-17.42140147,29.84824351,-57.6205806,-17.09579413,29.29037753,-56.54364748,-2.377573327,4.589789529,-7.863727598
2003,227.9926469,12.34565093,10.60094693,-1.921811604,3.07376224,-6.475804174,152.415097,112.3800759,3.693359843,9.448014306,41.93603971,130.8755904,-23.72601523,37.94759567,-79.94801786,-20.37302283,32.58479039,-68.6496564,-5.907191941,12.44527561,-19.90508234
1996,258.4961227,14.21652688,14.86843058,-4.484769662,0.565400878,-8.588028636,202.1096364,221.0702278,20.11315893,0.319678152,73.75423585,211.3774429,-63.75784844,8.038036772,-122.0919399,-66.68148637,8.406623696,-127.6905076,-2.535692703,38.51533029,-4.855678927
2001,271.8280099,13.76725667,13.03539453,-2.130695119,-4.55218578,-12.48019085,189.5373561,169.9215106,4.53986169,20.72239538,155.7551636,179.4616223,-29.33382658,-62.67111003,-171.8179907,-27.7744515,-59.33953763,-162.6842116,9.699320023,26.59148173,56.81214732
2006,221.9610229,14.04038752,11.96848343,-0.534381321,-1.811617556,-8.597696002,197.1324817,143.2445956,0.285563396,3.281958168,73.92037655,168.0421454,-7.502920826,-25.43581252,-120.7149836,-6.395733982,-21.68231469,-102.9013821,0.968094582,4.594448145,15.57573701
1965,191.9242955,14.9276793,13.94701429,0.529347014,0.44191145,-7.649890487,222.8356092,194.5192077,0.280208262,0.19528573,58.52082447,208.1965565,7.901922466,6.596712405,-114.1951119,7.382810373,6.16334531,-106.693132,0.233924507,-4.049446689,-3.380574198
