year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_3,dpt6_3,dpt11_3,tmax12_3,dpt12_3,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12,tmin6_2_dpt6,dpt6_2_tmin6,tmin6_2_dpt11,dpt11_2_tmin6,tmin6_2_tmax12,tmax12_2_tmin6,tmin6_2_dpt12,dpt12_2_tmin6,dpt6_2_dpt11,dpt11_2_dpt6,dpt6_2_tmax12,tmax12_2_dpt6,dpt6_2_dpt12,dpt12_2_dpt6,dpt11_2_tmax12,tmax12_2_dpt11,dpt11_2_dpt12,dpt12_2_dpt11,tmax12_2_dpt12,dpt12_2_tmax12,tmin6_dpt6_dpt11,tmin6_dpt6_tmax12,tmin6_dpt6_dpt12,tmin6_dpt11_tmax12,tmin6_dpt11_dpt12,tmin6_tmax12_dpt12,dpt6_dpt11_tmax12,dpt6_dpt11_dpt12,dpt6_tmax12_dpt12,dpt11_tmax12_dpt12
1992,255.0406412,14.64522484,11.24389705,-2.064183058,5.720440882,-3.594857523,214.4826105,126.4252209,4.260851696,32.72344388,12.92300061,3141.146054,1421.512169,-8.795177882,187.1925262,-46.45634597,164.6694004,-30.23042498,83.77714287,-52.64749668,-23.2094618,64.32004837,-40.42020791,-11.80803715,7.420443994,-20.56416994,2411.620392,1851.525786,-442.7313708,62.40113108,1226.935094,479.242193,-771.0344259,189.2602495,-260.9647991,47.90857783,723.2080023,367.9390342,-454.4806566,145.3048885,24.37395023,-67.54717845,-15.31715477,-26.67543892,-117.6361184,73.92526101,-339.9077864,941.9815699,-591.9630328,-172.9313589,108.6740707,-301.1668923,-132.7683541,83.43470836,-231.2214098,42.44821118
1994,269.2770698,17.91005145,15.90262432,-2.051547312,3.631442619,-5.055116818,320.7699428,252.8934601,4.208846373,13.1873755,25.55420604,5745.006178,4021.669689,-8.634647462,47.88919742,-129.1794967,284.8168196,-36.7433179,65.03932414,-90.53740227,-32.62498617,57.7494677,-80.38962363,-7.450076344,10.37081132,-18.35736666,5101.083892,4529.334881,-658.0747139,75.38065506,1164.857641,236.1865736,-1621.529533,457.6771449,-518.8228983,66.93170267,918.3680893,209.7138783,-1278.405983,406.3789384,15.2841841,-27.05452475,-21.27621008,-52.42566271,-66.66372367,92.79863293,-584.3151807,1034.295938,-1439.782295,-133.4312506,185.7417643,-328.7813813,-118.4757652,164.9231163,-291.9303054,37.66100622
1996,286.907647,16.66281066,16.14934547,-4.42450948,3.085581241,-6.965275391,277.6492592,260.8013592,19.57628414,9.520811597,48.51506127,4626.417037,4211.771249,-86.61545474,29.37723767,-337.9207624,269.0934859,-73.72476374,51.41445601,-116.0610651,-71.45293213,49.83011745,-112.4846386,-13.65218345,30.817927,-21.49192309,4483.853807,4345.683669,-1228.461779,326.1959161,856.7093459,158.643481,-1933.903552,808.3972803,-1153.918086,316.1441756,804.7237816,153.7548757,-1816.553289,783.486485,60.40421511,-42.12492117,-136.3542101,-214.6553485,-66.31507472,149.697163,-1190.606679,830.3098124,-1874.310235,-227.483748,513.5132826,-358.1158452,-220.473827,497.6893498,-347.0804908,95.09121744
1997,302.2113746,16.46907597,15.43817519,-3.812269286,3.068920353,-5.533783299,271.2304632,238.3372533,14.53339711,9.418272132,30.6227576,4466.915104,3679.492272,-55.40522343,28.90392703,-169.4597046,254.2524801,-62.78455249,50.54228243,-91.13629754,-58.85448113,47.37853006,-85.43151605,-11.6995508,21.09627211,-16.98274019,4187.303409,3925.194331,-1034.003564,239.3516211,832.3846889,155.1102392,-1500.930608,504.3285212,-908.6057906,224.3691308,731.4380476,145.4009352,-1318.906712,472.7594967,44.60183819,-35.90498958,-80.42467021,-116.7421983,-52.11867703,93.97880405,-969.2789208,780.2806108,-1406.978128,-192.680791,347.436108,-279.6900384,-180.619715,325.6879447,-262.1825184,64.74277884
2000,246.9521426,16.0996979,14.9825577,0.479959476,4.934974394,-4.303724466,259.2002726,224.4770352,0.230361099,24.35397227,18.52204428,4173.046085,3363.240132,0.110563992,120.1862296,-79.71377514,241.2146528,7.727202569,79.45159691,-69.28866377,7.191020542,73.9385386,-64.48080013,2.368587724,-2.06561334,-21.23877004,3883.483039,3614.012453,124.405627,3.708744096,1279.146708,392.0915963,-1115.526555,298.1993175,107.7398802,3.451398451,1107.788421,364.8847947,-966.0873084,277.5075971,1.136826123,11.68891977,-0.991410696,8.889830667,-104.8127863,91.40581426,115.7732583,1190.388135,-1038.121403,38.13354682,-33.25575075,-341.9377815,35.48750224,-30.94817104,-318.2110976,-10.19374894
1962,281.2206442,18.53407462,18.05112938,3.064725663,7.05998509,-2.378233234,343.5119219,325.843272,9.392543388,49.84338947,5.655993315,6366.675591,5881.839062,28.78556876,351.8935865,-13.45127127,334.5609789,56.80185411,130.8502904,-44.07835221,55.32175947,127.4407043,-42.92979581,21.63691748,-7.288632424,-16.79029117,6200.778147,6039.203517,1052.769802,174.0821,2425.189047,923.8010996,-816.9514688,104.8286021,998.6202379,169.5460159,2300.448642,899.7294723,-774.9312986,102.0970671,66.31121628,152.7563148,-22.33765884,17.33406786,-118.5392053,39.93122847,1025.337618,2361.995523,-795.6640388,401.0202431,-135.0880572,-311.1925094,390.570797,-131.5680469,-303.0837183,-51.45763624
1933,211.6372542,19.0295218,16.65522769,-0.933350914,7.49236945,-2.682745389,362.1227001,277.3966094,0.871143929,56.13559997,7.197122821,6891.021817,4620.103691,-0.813082982,420.5886543,-19.30804806,316.9410185,-17.76122157,142.5762078,-51.05136187,-15.54517199,124.7871191,-44.68173529,-6.993009874,2.503942861,-20.10011959,6031.236022,5278.724828,-337.9875531,16.57745239,2713.157055,1068.233624,-971.4830038,136.9578056,-258.908379,14.50910048,2078.357882,934.9511991,-744.1844748,119.8697193,6.526932158,-52.39421354,-2.337057358,-6.717441163,-150.597522,53.92350315,-295.8171893,2374.639204,-850.2720559,-133.0736339,47.64883526,-382.4956641,-116.4701717,41.70373847,-334.7720684,18.76046499
1935,295.8056846,17.03161071,16.295236,3.864293145,6.779892389,-2.996977237,290.0757635,265.5347162,14.93276151,45.9669408,8.98187256,4940.457482,4326.950865,57.70456796,311.6509121,-26.91846761,277.534116,65.81513654,115.4724878,-51.04334962,62.96956876,110.4799465,-48.83645135,26.19949168,-11.58119859,-20.31918316,4726.853023,4522.483917,1120.937785,254.328981,1966.682461,782.8910415,-869.3504603,152.9757569,1026.103984,243.3328729,1800.296801,749.0421484,-795.8015,146.361733,101.2425161,177.6297343,-44.75314634,34.70858857,-137.7618752,60.89612941,1072.473182,1881.65144,-831.7634281,446.2195433,-197.2464661,-346.0684176,426.9269,-188.7183642,-331.1058848,-78.5192802
1972,245.5781552,16.5735238,14.80602255,1.672348425,12.06854612,2.631374922,274.6816912,219.2183038,2.796749253,145.6498055,6.92413398,4552.443547,3245.751149,4.677139207,1757.781395,18.21999251,245.3879672,27.71670642,200.0183364,43.6111549,24.76082849,178.687166,38.96019644,20.18281409,4.400575705,31.75686961,4066.943314,3633.219775,459.3634935,46.35199031,3315.008659,2413.930518,722.7905137,114.7572993,366.609385,41.40873251,2645.64621,2156.494304,576.845547,102.5188839,33.75269735,243.5772227,7.359295848,11.57956455,383.2592455,83.56423029,410.3741803,2961.475999,645.7077429,334.5003497,72.93304619,526.3232343,298.8272006,65.15502313,470.1929276,53.10855086
1979,232.5481101,18.04144731,16.57174625,5.217273698,7.933719427,-1.545798695,325.4938209,274.6227737,27.21994484,62.94390395,2.389493604,5872.379617,4550.978919,142.0139023,499.3792736,-3.693676094,298.9782867,94.1271685,143.135781,-27.88844569,86.45933582,131.4755851,-25.61658372,41.39238569,-8.064854871,-12.26393313,5394.001004,4954.5923,1698.19035,491.0872005,2582.37665,1135.599126,-503.1479234,43.10992294,1432.782174,451.0820187,2178.780035,1043.090404,-424.5115251,39.59808167,215.9554052,328.3955745,-42.0765552,12.46664213,-97.29860456,18.95757183,1559.851551,2372.009841,-462.1602452,746.7785453,-145.5016542,-221.2591034,685.9441123,-133.6487284,-203.2347879,-63.98429577
1970,413.2219952,18.13834443,17.31024394,0.854115902,5.99500218,-3.37662411,328.9995386,299.6445453,0.729513973,35.94005114,11.40159038,5967.506947,5186.920174,0.623089485,215.4606849,-38.49888497,313.9791667,15.49224841,108.7394144,-61.24637111,14.78495461,103.7749502,-58.45018704,5.120426693,-2.884028346,-20.2428689,5695.062269,5435.055968,281.0037375,13.23217572,1972.352951,651.8930264,-1110.907774,206.8059733,255.931171,12.62806484,1796.369702,622.1310525,-1011.786996,197.3643108,4.373437861,30.69696919,-2.463294471,9.738279647,-121.3560432,68.35255918,268.1745991,1882.305789,-1060.189624,92.87606297,-52.31149948,-367.1721283,88.63583513,-49.9232342,-350.4089987,-17.28975622
1983,386.1650553,16.37543706,16.07173663,3.605475757,11.20864191,3.237698562,268.154939,258.3007184,12.99945543,125.6336534,10.48269198,4391.154326,4151.341119,46.86922142,1408.182632,33.93979675,263.1817117,59.04124134,183.5464101,53.01872903,57.94625681,180.1423408,52.03543859,40.41248666,11.67344367,36.29020379,4309.715557,4229.787158,966.8261316,212.8717643,3005.652687,2057.305984,868.2048604,171.6586628,931.2969783,208.9238241,2895.200257,2019.15099,836.2998647,168.4750647,145.7062409,452.9690916,42.08831817,37.7950918,406.763899,117.4967406,948.8952813,2949.909563,852.1030497,661.7721319,191.1577422,594.2679481,649.4988424,187.6125123,583.2465977,130.84345
1968,269.8211022,18.74099893,17.25395347,0.046772582,8.829098936,-0.105745443,351.2250409,297.6989104,0.002187674,77.95298802,0.011182099,6582.308115,5136.483149,0.000102323,688.2546436,-0.001182456,323.3563236,0.8765649,165.4661337,-1.981775227,0.807011945,152.3368622,-1.824526947,0.41295975,-0.004945987,-0.933636975,6060.020514,5579.174962,16.42770186,0.040999203,3101.000635,1460.916865,-37.1404474,0.209563698,13.92414656,0.037746032,2628.413133,1344.997228,-31.48030304,0.19293541,0.019315194,3.646062487,-0.000231337,0.000523016,-8.243173221,0.098727855,15.12421001,2854.944972,-34.19345755,7.739278229,-0.092692743,-17.49728955,7.125188309,-0.085337835,-16.10892892,-0.043668612
1969,253.6379929,18.20028328,17.02973528,2.998792524,7.040229233,-3.758947059,331.2503115,290.0118837,8.992756604,49.56482766,14.12968299,6028.849506,4938.825608,26.96741128,348.9477486,-53.11273032,309.9460063,54.57887344,128.1341664,-68.41390131,51.06864285,119.8932402,-64.01387334,21.11218679,-11.27230234,-26.46384897,5641.105116,5278.298439,993.3509578,163.6707177,2332.078126,902.0939041,-1245.152384,257.1642331,869.6854689,153.1442644,2041.750142,844.0758942,-1090.139317,240.6247609,63.31106793,148.6346346,-33.80329598,42.37198772,-186.3115631,99.47620724,929.4637666,2182.090934,-1165.070629,384.2477803,-205.1590958,-481.6495479,359.5349523,-191.9643248,-450.6723424,-79.35959245
1974,319.7412988,16.08888537,15.76304759,6.264916996,6.976402191,-1.337296935,258.8522323,248.4736695,39.24918497,48.67018752,1.788363093,4164.643893,3916.702278,245.892886,339.5428029,-2.391572483,253.6098658,100.7955314,112.2425351,-21.51561709,98.75418479,109.9693598,-21.07987524,43.70658066,-8.378054298,-9.329521268,4080.300058,3997.664384,1621.68775,631.4756377,1805.857281,783.0490678,-346.162297,28.77276879,1556.666915,618.6867707,1733.452252,767.1904824,-332.2830766,28.19005255,273.8181,304.914685,-52.48781477,11.20394634,-65.08649261,12.4763402,1588.844758,1769.284423,-339.1516962,703.1901659,-134.7935552,-150.1015982,688.9489111,-132.0636686,-147.0616878,-58.44867636
1955,342.624662,15.73229548,14.93128393,1.672229362,8.301640487,-1.571466894,247.5051212,222.9432399,2.796351039,68.91723477,2.469508198,3893.823701,3328.828816,4.676140313,572.1261064,-3.880750377,234.9033708,26.30800644,130.6038611,-24.72278152,24.9685314,123.9541512,-23.46401838,13.88224697,-2.627853081,-13.04575319,3695.56924,3507.408926,413.8853309,43.99302082,2054.698535,1084.226301,-388.946104,38.85103267,372.8122318,41.75311133,1850.794626,1029.0228,-350.3479207,36.87292808,23.214301,115.2454235,-4.39437308,4.129584118,-108.3011529,20.50096924,392.8123138,1950.083334,-369.1428704,218.3996114,-41.34216116,-205.239644,207.2797712,-39.23722048,-194.789845,-21.81549153
1943,310.2614551,20.68667853,19.10545487,3.522186025,6.603332503,-2.528145492,427.9386687,365.0184057,12.4057944,43.60400015,6.391519629,8852.629672,6973.842675,43.69551565,287.9317115,-16.15869154,395.2284031,72.86233003,136.6010167,-52.29893308,67.29296613,126.1596711,-48.3013696,23.25816546,-8.904598722,-16.6941853,8175.962921,7551.018417,1507.279599,256.6346806,2825.821321,902.0219339,-1081.891216,132.2193119,1285.662727,237.0183449,2410.337903,833.0742569,-922.8196368,122.1128898,81.91958536,153.5814,-31.36365318,22.51212112,-110.2372564,42.20532931,1392.067958,2609.82456,-999.1949055,481.1341922,-184.2065712,-345.3472447,444.3578305,-170.126409,-318.9500038,-58.80002617
1996,287.0931139,18.37673427,17.77856999,-0.840641686,6.532492225,-3.363507377,337.7043624,316.0775509,0.706678445,42.67345468,11.31318187,6205.90333,5619.40686,-0.59406336,278.7640109,-38.05197069,326.7120564,-15.44824889,120.0458737,-61.81028128,-14.94540706,116.1383702,-59.79835131,-5.49148528,2.827504513,-21.97208579,6003.900643,5808.473161,-283.8883647,12.986442,2206.051122,784.198737,-1135.871114,207.8993371,-265.7079654,12.56373219,2064.774144,758.6730007,-1063.129174,201.1321958,4.616371447,-35.8730849,-2.376918162,-9.510332289,-143.5324796,73.90327264,-274.647774,2134.243968,-1098.898412,-100.9155657,51.96029909,-403.7751819,-97.63075541,50.26898689,-390.632265,18.47065125
1992,243.5586815,16.80340767,15.3502931,0.29705886,9.262977587,-0.385446816,282.3545095,235.6314982,0.088243966,85.80275378,0.148569248,4744.517931,3617.01256,0.026213652,794.7889851,-0.057265543,257.9372328,4.991601125,155.6495887,-6.476819979,4.559940565,142.1894209,-5.916721593,2.751649561,-0.114500392,-3.570385214,4334.224477,3959.412125,83.87590864,1.482799339,2615.443493,1441.778651,-108.8326465,2.496469636,69.99642419,1.354570745,2182.649286,1317.097419,-90.82341063,2.280581497,0.817401881,25.48846821,-0.034013356,0.044133811,-33.07239821,1.376193611,76.62254029,2389.266807,-99.42108502,46.23708934,-1.923996758,-59.9946383,42.23862726,-1.75761457,-54.8064595,-1.060614561
1994,231.1681086,19.55840768,19.13883501,1.091701578,7.689072324,-1.503180112,382.5313111,366.2950054,1.191812335,59.12183321,2.259550448,7481.703333,7010.459673,1.301103406,454.5920515,-3.396511295,374.3251376,21.35194453,150.3860112,-29.39980945,20.89389637,147.1598866,-28.76911614,8.394172388,-1.6410241,-11.5580606,7321.203648,7164.147048,417.6100359,23.30995153,2941.310917,1156.328917,-575.0134589,44.19320885,399.8848354,22.80989964,2816.468789,1131.523011,-550.6073672,43.24516322,9.16393124,64.54339859,-1.791508599,2.466754789,-88.87076385,17.37384682,408.6513434,2878.213056,-562.6781022,164.1766457,-32.09581836,-226.0572611,160.6546804,-31.40728949,-221.2078147,-12.61795299
1942,262.6322265,14.54542378,13.46548803,-0.687008695,4.140615231,-3.759668286,211.5693529,181.3193678,0.471980947,17.14469449,14.13510562,3077.365896,2441.553777,-0.324255015,70.98958314,-53.14330832,195.8612297,-9.99283261,60.22700324,-54.68596848,-9.25090736,55.75540482,-50.62576829,-2.844638667,2.582924803,-15.56733977,2848.884588,2637.367044,-145.3499851,6.865162892,876.0272849,249.3768469,-795.4305863,205.6011014,-124.5679823,6.355453794,750.7737361,230.8616784,-681.7006768,190.3360955,1.954291499,-11.77855419,-1.774491799,-9.710940468,-64.45836415,58.52803362,-134.5583679,810.985991,-736.3732539,-41.37647491,37.56973585,-226.433554,-38.30444791,34.78034302,-209.6218273,10.69489778
1956,263.6777133,15.27176419,13.65713943,-4.174472052,-1.053858135,-10.49822714,233.2267814,186.5174575,17.42621692,1.11061697,110.2127731,3561.784409,2547.294923,-72.74525549,-1.170432729,-1157.038726,208.5686129,-63.7515528,-16.09427293,-160.3264493,-57.01134687,-14.3926875,-143.3757519,4.399301334,43.8245558,11.06364208,3185.210673,2848.450627,-973.598681,266.1290754,-245.787941,16.96108047,-2448.467727,1683.143481,-778.6119134,237.9922742,-196.56294,15.16785081,-1958.102634,1505.191209,-18.36476047,-4.636239501,-182.9443834,-460.0801411,-11.65950922,-116.1486276,-870.6638455,-219.8017295,-2189.600673,67.18509256,669.2782818,168.9613329,60.08187172,598.5180691,151.0977025,-46.18486466
1946,279.8193887,13.49350487,12.29418677,-1.814010073,-2.844019287,-10.91296148,182.0746736,151.1470283,3.290632544,8.088445706,119.0927282,2456.825495,1858.229795,-5.96924058,-23.00369559,-1299.654355,165.891669,-24.47735374,-38.37578809,-147.2540988,-22.30177863,-34.96490429,-134.1659866,5.159079634,19.79622204,31.03667292,2238.460043,2039.503162,-330.2852919,44.40216624,-517.8238834,109.1414815,-1986.973899,1606.978307,-274.1822317,40.45565107,-429.8650636,99.44086216,-1649.461697,1464.148243,-9.358622421,-14.67252198,-35.91054618,-216.0354085,-88.26889639,-338.7020159,-300.9291585,-471.7991062,-1810.369393,69.61406615,267.1204185,418.7934971,63.42668856,243.3784511,381.5706535,-56.3008373
1967,254.311202,14.98972468,13.39599789,-0.913244645,0.291028168,-7.678565508,224.691846,179.4527595,0.834015782,0.084697395,58.96036826,3368.068909,2403.948788,-0.761660447,0.024649328,-452.73105,200.8023202,-13.6892858,4.362432119,-115.0995829,-12.23382334,3.89861273,-102.8620473,-0.265779916,7.012408834,-2.234678856,3009.971495,2689.947458,-205.1986252,12.50166696,65.39165639,1.269590629,-1725.311058,883.7996872,-163.8842717,11.17247366,52.22580791,1.134606122,-1377.939769,789.8329688,0.242722086,-0.077349442,-6.40404482,-53.8452406,-0.650354494,17.15912798,-183.3816437,58.43913146,-1541.87377,-3.983967773,105.1140778,-33.49722079,-3.5603872,93.93821395,-29.93575324,2.040808499
1973,274.3410903,15.43447276,14.32012476,-0.919691277,-1.311251114,-8.78071405,238.2229493,205.0659733,0.845832045,1.719379483,77.10093923,3676.845622,2936.570322,-0.777904354,-2.254538262,-677.0013004,221.0235756,-14.19494997,-20.23846959,-135.5256918,-13.17009384,-18.77727955,-125.7409207,1.205946212,8.07554612,11.51372108,3411.382356,3165.085178,-219.0915685,13.05497166,-312.3701076,26.53771579,-2091.767598,1190.012346,-188.5973869,12.11242042,-268.8929858,24.62172872,-1800.625673,1104.095069,-1.109098212,-1.581298313,-7.427009326,-70.90906128,-15.09737958,-101.0986924,-203.2734545,-289.8174096,-1940.744815,18.61314395,124.6417966,177.7082143,17.26930021,115.642828,164.8779223,-10.58906884
1960,291.7758229,13.07603503,11.90267483,-5.373427664,4.012084564,-3.116082884,170.9826921,141.6736682,28.87372487,16.09682255,9.709972542,2235.775672,1686.295605,-155.150872,64.58181326,-30.25707925,155.6397931,-70.26312838,52.46215831,-40.74600896,-63.95816223,47.75453796,-37.08972133,-21.55864619,16.74404598,-12.50198804,2035.151387,1852.529848,-918.7631281,377.5538378,685.9970198,210.4826155,-532.7962405,126.9679411,-761.2732079,343.6745583,568.4067372,191.5952446,-441.4668926,115.5746458,115.8438258,-86.49511158,-89.97291986,-52.17583508,-50.15903323,38.95723095,-836.3191699,624.4400113,-484.9864954,-281.9016128,218.9457318,-163.4764336,-256.6055554,199.2989346,-148.8070984,67.17852839
1953,259.3072225,14.92631499,14.26525791,-2.665414788,1.500467141,-5.351795058,222.7948793,203.4975833,7.104435994,2.25140164,28.64171034,3325.506546,2902.945511,-18.93626876,3.378154181,-153.2845639,212.9277331,-39.78482072,22.39644518,-79.88257881,-38.0228294,21.40455075,-76.3447368,-3.999367306,14.26475369,-8.030192627,3178.226414,3037.469029,-593.8407659,106.0430495,334.2963954,33.60513005,-1192.352534,427.5151905,-542.405468,101.3466118,305.341437,32.11682506,-1089.077361,408.5813851,10.65997276,-6.000919225,-38.02148544,-76.34203831,-12.04904017,42.97594522,-567.5407286,319.4910668,-1139.54559,-59.69581618,212.9202069,-119.8611846,-57.05200611,203.4903905,-114.5527689,21.40379418
1965,267.9282928,12.41912699,11.56062004,0.540124271,-1.043719242,-8.430392085,154.2347153,133.6479357,0.291734229,1.089349856,71.0715107,1915.460516,1545.053004,0.157572738,-1.136975405,-599.1607013,143.5728084,6.70787192,-12.96208181,-104.6981099,6.244171477,-12.06604158,-97.46055968,-0.563738095,-4.553459383,8.798962435,1783.04894,1659.790686,83.30591323,3.623084434,-160.9777401,13.5287742,-1300.259123,882.646117,72.18649391,3.37262857,-139.4909221,12.59355977,-1126.704499,821.6307309,-0.304488628,0.588384297,-2.459433932,38.38744794,-9.183646401,-74.17870326,77.54715855,-149.8497027,-1210.375068,-7.001134995,-56.54999034,109.2754319,-6.51716192,-52.6408138,101.7214615,4.752533175
1970,328.1343318,15.97337607,15.85002641,-0.737783084,2.072844785,-5.482719545,255.1487431,251.2233371,0.544323879,4.296685504,30.06021361,4075.586828,3981.896526,-0.40159295,8.90636214,-164.8117207,253.1784325,-11.78488665,33.11032929,-87.57754119,-11.69388136,32.85464458,-86.90124957,-1.529309818,4.045057733,-11.36482662,4044.114316,4012.884841,-188.2444265,8.694690017,528.8837416,68.63257341,-1398.909001,480.1630968,-185.3483283,8.627547848,520.7469842,68.10257869,-1377.3871,476.4551795,1.128298913,-3.17002188,-2.984375168,-22.1779171,-23.55752159,62.31015703,-186.7907647,524.7995936,-1388.106341,-24.42824085,64.6132284,-181.5346496,-24.23960099,64.11427188,-180.132802,8.384776828
1945,336.8605083,15.01033177,14.19852507,2.453151337,0.293870126,-8.180048316,225.3100598,201.5981143,6.017951482,0.086359651,66.91319046,3381.978748,2862.395881,14.76294572,0.025378521,-547.353131,213.124572,36.82261544,4.411088086,-122.7852391,34.83113077,4.172522351,-116.1446211,0.720907892,-20.06689646,-2.403871828,3199.070533,3026.054579,552.7196744,90.33144831,66.21189563,1.296287011,-1843.047175,1004.389188,494.5506836,85.44603501,59.24366323,1.226179669,-1649.082315,950.0686126,1.76849616,0.211853293,-49.22713389,164.1481826,-0.706426117,19.6637877,522.8268287,62.6309448,-1743.369296,10.82106664,-301.2107735,-36.08291367,10.23582878,-284.9203326,-34.13143443,-5.89706139
1980,303.8395944,15.60254843,14.86445797,-0.316411839,6.737585997,-4.359503779,243.4395175,220.9521107,0.100116452,45.39506507,19.0052732,3798.276862,3284.333362,-0.031678031,305.8531548,-82.85356033,231.9234253,-4.936831047,105.1235118,-68.01936885,-4.703290486,100.1505639,-64.80166068,-2.131851978,1.379398609,-29.37253162,3618.596476,3447.416008,-77.0271455,1.562071792,1640.194685,708.2787013,-1061.275497,296.5306955,-69.91186373,1.488176793,1488.683847,674.7730367,-963.2415614,282.5030846,0.674543205,-14.36353603,-0.436458051,-6.013493449,-197.8999577,128.0496626,-73.38331759,1562.604023,-1011.071049,-33.26232373,21.5221336,-458.2863471,-31.68882412,20.50401265,-436.6067616,9.293816754
1960,325.4919678,15.65784729,14.84757512,-3.69233513,6.738192825,-1.259299173,245.1681816,220.4504868,13.63333871,45.40324254,1.585834406,3838.805948,3273.155162,-50.33885545,305.9358031,-1.997039955,232.4810637,-57.81401959,105.5055942,-19.71791413,-54.82222319,100.0458241,-18.69753906,-24.87966608,4.649754574,-8.485400649,3640.152993,3451.780057,-905.2430898,213.4687355,1651.990482,710.9170381,-308.7400883,24.83075295,-813.9770768,202.4220206,1485.437889,674.1280542,-277.6131156,23.54579546,91.86406507,-167.6439874,-17.16845216,-5.855432087,-57.17626577,10.68565802,-858.3979986,1566.502236,-292.7632112,-389.562012,72.80514703,-132.8631075,-369.4027109,69.0375803,-125.9876235,31.3309429
1950,305.9978645,15.40665463,14.79038976,-0.31046581,7.763409364,-4.198662604,237.3650069,218.7556294,0.096389019,60.27052496,17.62876766,3657.000683,3235.481021,-0.029925495,467.9047579,-74.01724755,227.8704269,-4.783239507,119.6081668,-64.68734465,-4.591910336,114.8238504,-62.0998564,-2.410273176,1.303541186,-32.59593658,3510.720968,3370.29243,-73.6937191,1.485032327,1842.761717,928.5671625,-996.6155781,271.600335,-67.91614363,1.425631161,1698.289502,891.4245554,-918.4810805,260.7363448,0.748307413,-18.71193734,-0.40470497,-5.47312963,-253.0555993,136.85934,-70.74597664,1769.051406,-956.7510402,-37.13424638,20.08320885,-502.1943372,-35.6488797,19.27988221,-482.1066067,10.11992385
1964,312.258961,16.14633871,15.38877191,1.488945,-1.600454979,-12.34284774,260.7042536,236.8143008,2.216957212,2.561456139,152.3458904,4209.419182,3644.281258,3.300927356,-4.099495231,-1880.382129,248.4723235,24.04101028,-25.84148817,-199.2918002,22.91303498,-24.62903661,-189.9412686,-2.382989438,-18.37782143,19.75417212,4011.918294,3823.683911,388.1742949,35.79574205,-417.2454208,41.35813841,-3217.832908,2459.828346,352.603469,34.11624886,-379.0106267,39.41766427,-2922.962857,2344.416157,-3.548140208,3.813867311,-27.36356532,226.8346517,-31.61566312,-243.8227387,369.9616236,-397.6687672,-3066.856057,-38.4765546,-296.7345295,318.9575539,-36.67128092,-282.8121021,303.9924489,29.4128758
1929,295.8599813,15.09755184,13.85704098,1.195789901,6.132083967,-3.844096142,227.9360715,192.0175846,1.429913486,37.60245378,14.77707515,3441.276655,2660.795538,1.709876105,230.5814039,-56.80449759,209.2073945,18.05350001,92.57945556,-58.03644078,16.57010965,84.9725388,-53.26779776,7.332684077,-4.596731344,-23.57232032,3158.519483,2898.995438,272.5636523,21.58819298,1397.723129,567.7049951,-876.2081732,223.0976581,229.6126884,19.81436977,1177.467952,521.0587428,-738.1340563,204.7665359,8.768349562,44.96463446,-5.496724916,17.67027723,-144.5474475,90.61426562,250.1680894,1282.877309,-804.213338,110.705578,-69.39938975,-355.884328,101.6093037,-63.69709459,-326.6426086,-28.18754257
1932,276.5142538,16.99241143,15.80796773,4.716396457,8.310327071,0.089203943,288.7420461,249.8918438,22.24439554,69.06153603,0.007957344,4906.423643,3950.282203,104.9133883,573.9239524,0.000709826,268.6154915,80.14294904,141.2124967,1.515790108,74.556643,131.3693822,1.41013306,39.19479715,0.420721163,0.741313946,4564.424947,4246.265022,1361.821963,377.9859209,2399.540842,1173.522034,25.75692916,0.135214455,1178.589007,351.6386868,2076.682954,1091.722533,22.29133791,0.12578943,184.8582024,325.7215838,1.984287802,0.037529987,6.160561356,0.066128127,1266.897152,2232.282591,23.96156112,666.014119,7.149067096,12.59671157,619.5900886,6.650746567,11.71866694,3.496330469
1931,234.8426185,17.00111134,14.8945586,-1.37704314,1.800406163,-6.521671852,289.0377866,221.8478758,1.896247811,3.241462351,42.53220374,4913.963591,3304.326186,-2.61121504,5.835948793,-277.3810759,253.224049,-23.41126374,30.60890562,-110.8756692,-20.51044975,26.81625509,-97.13742355,-2.479236956,8.980623487,-11.74165819,4305.09025,3771.660436,-398.0175014,32.23832015,520.3854123,55.10846232,-1885.009597,723.0947311,-305.4940956,28.24377413,399.4162828,48.28015093,-1446.819047,633.4984009,3.414016244,-4.463633495,-12.36670597,-58.56867941,-21.13975377,76.57524173,-348.7004397,455.9061384,-1651.444153,-42.14978352,152.6805798,-199.6212382,-36.92714012,133.7624228,-174.886816,16.16876987
