year,Loss,pcpn1,pcpn2,pcpn3,pcpn4,pcpn5,pcpn6,pcpn7,pcpn8,pcpn9,pcpn10,pcpn11,pcpn12,dpt1,dpt2,dpt3,dpt4,dpt5,dpt6,dpt7,dpt8,dpt9,dpt10,dpt11,dpt12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,vpdmax1,vpdmax2,vpdmax3,vpdmax4,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmax10,vpdmax11,vpdmax12,vpdmin1,vpdmin2,vpdmin3,vpdmin4,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdmin10,vpdmin11,vpdmin12
1992,243.5586815,66.51656273,67.09221287,68.16205054,72.64609522,37.76520806,64.21511221,131.4822895,100.5200382,114.6893211,88.5904521,123.0424054,116.84779,-2.607227493,0.451998731,2.227508986,6.386832176,10.48632884,15.3502931,20.24191446,17.07401208,15.13342132,6.736709398,0.29705886,-0.385446816,7.011907519,13.27448004,15.59983749,20.94961834,24.69282182,28.2182066,31.3566359,28.68622168,26.27643939,21.20258946,11.80918797,9.262977587,-1.629546027,1.456441394,3.111258996,8.255832516,12.12774892,16.80340767,20.99405815,17.20362599,14.6910201,7.671890564,1.972064425,0.555738862,4.05739864,8.071550832,9.793356065,14.71120278,17.66250932,19.86719383,20.49800704,17.97078358,14.94142562,15.01831227,6.207408628,4.849661976,0.518493093,0.652517882,0.68352829,1.50534912,1.467898171,1.896345119,1.605433322,1.098497573,0.675665197,1.337532091,0.928567094,0.614297042
1994,231.1681086,99.09019089,87.18310721,100.3755347,178.9132676,37.41323019,99.85654765,59.40444423,90.58793598,69.42200919,83.76757314,170.7293121,72.20539894,-5.958808242,-2.715806244,0.781521112,7.232582931,10.0723444,19.13883501,19.28296073,17.55729865,13.19794854,8.923993241,1.091701578,-1.503180112,2.454693279,8.768496289,14.92096867,21.79159675,24.67560451,30.98537762,30.84423673,29.62740447,26.15588912,22.19832318,11.88382966,7.689072324,-5.788471065,-1.581480581,2.337779223,9.351933913,11.41404296,19.55840768,19.72335796,17.28520593,12.90930287,9.365925806,2.128768308,-0.099654696,2.376364397,5.666413195,10.33063133,14.70949336,17.76448543,21.1679873,20.28938438,20.10857838,18.46509369,14.80112239,6.124893832,4.246426525,0.435886384,0.748217975,1.084102177,2.064113978,1.587863662,1.30617596,1.09859003,1.061914571,0.662499142,0.933615303,0.780055737,0.594402891
1942,262.6322265,24.65580834,21.41315126,46.03539427,25.58367463,110.267326,102.3005258,77.07638908,133.5052892,131.4240613,45.16191542,36.87385075,35.28768508,-9.984425853,-8.623852661,-2.647071601,1.99288216,6.959031498,13.46548803,16.0580926,15.33620225,10.7180856,4.029630842,-0.687008695,-3.759668286,-1.924085142,-1.254869692,8.457388675,19.48439789,21.36667113,26.26944694,29.30145978,27.60087378,21.74793672,17.56001856,9.634315078,4.140615231,-10.45184225,-9.008294974,-1.051261921,4.16626871,8.292349202,14.54542378,16.52546522,15.16651495,10.37404943,4.362432405,0.217177733,-3.383356813,1.922559789,1.872343681,5.404675352,14.51715397,14.42141161,17.60689359,21.26883227,18.42585817,12.30460409,11.11492754,5.509739373,3.018663732,0.559710145,0.6168108,1.076543086,1.536800596,1.34722452,1.470249571,1.032116056,0.539574952,0.535155264,0.746928202,0.885963367,0.709574836
1956,263.6777133,8.208846652,26.48248007,26.93250028,103.5912549,82.70323421,56.85917266,126.0252243,126.7697681,17.09348772,10.94334348,16.33968143,16.22454848,-9.250522526,-8.063382776,-5.232248309,-1.73731089,7.031991718,13.65713943,15.19649701,15.96228994,8.42133632,5.594544348,-4.174472052,-10.49822714,0.359571728,1.392354127,6.032437616,14.94873716,21.80384597,29.14353156,27.69088047,27.86998913,24.46224057,22.1114324,6.059455642,-1.053858135,-8.860533754,-8.481492701,-4.314399628,0.73988347,7.937871062,15.27176419,15.6903536,16.07572176,9.559680946,6.789413205,-4.293060461,-10.26608919,2.669026825,2.685092153,4.764155517,11.3031416,14.80705971,24.19687683,19.63196604,18.31819071,19.39565389,16.97212247,3.976225108,2.267819713,0.434171302,0.336195994,0.632937443,1.200575962,1.46825998,2.393735397,1.431352099,1.102717159,1.505538561,1.311555192,0.453553282,0.44339309
1946,279.8193887,61.90491403,19.79179197,78.6630171,23.99925932,70.3222765,103.4873942,20.08331069,70.2065782,54.8586876,50.82100406,75.36953139,41.61621311,-8.759288297,-8.542400349,0.562934665,1.362137526,5.721422644,12.29418677,15.19297454,13.81323136,10.09794602,5.706055343,-1.814010073,-10.91296148,0.791450959,2.080798115,12.67766001,18.11460128,20.42778485,26.40060037,30.46338118,27.63098631,25.21316841,20.61362378,7.987261414,-2.844019287,-8.84412599,-8.594138702,1.045509784,3.276323458,7.240815687,13.49350487,15.73244952,13.35375153,10.42463502,6.584088309,-1.51641905,-11.22147045,2.678801574,3.235991242,7.369019167,13.19132318,13.43811569,18.81084193,25.10593375,20.16011192,18.46349527,14.20657171,4.679949737,1.76491915,0.569459648,0.564589401,0.769481791,1.380794244,1.358061634,1.717911968,1.154551777,0.304456636,0.994096566,1.114826237,0.692175829,0.53855055
1967,254.311202,38.73822391,30.80077189,40.11558737,101.8487781,66.26424679,186.9922237,63.21975611,79.50110885,64.40700116,107.2644806,66.81162504,55.93556854,-8.640484074,-12.43011118,-3.518496612,2.473399635,2.89278358,13.39599789,14.58599616,13.65900929,10.09819951,4.457930749,-0.913244645,-7.678565508,1.143131018,-1.859589103,6.598053903,15.14282517,19.29004624,27.09079813,27.45605957,25.30779667,23.09447725,15.98451587,9.49322566,0.291028168,-9.316746923,-13.49248723,-3.235069929,3.187263297,5.566127204,14.98972468,14.52551641,12.64255979,9.655001109,4.945414073,-0.749039891,-8.170995071,2.814967727,2.378306254,4.422066391,8.95818778,13.83392277,19.35750761,18.99343986,15.46598559,14.98359606,9.123986885,5.314987426,2.21813081,0.519120332,0.481726649,0.691386904,0.897957768,1.863267079,2.066755496,0.792630682,0.050054256,0.573738873,0.898284941,0.652519907,0.52547751
1973,274.3410903,35.32192994,32.40873868,88.50856186,188.1591818,149.2356126,81.94986555,76.42674814,46.59085173,170.2570389,91.65624758,32.77052189,58.93537087,-8.244207888,-7.064402202,1.053972491,2.572379673,6.509290468,14.32012476,16.76633294,16.88526131,12.90427956,8.339528803,-0.919691277,-8.78071405,0.879707574,1.226372662,10.99569075,13.68241057,18.76527172,27.53649302,29.22320572,28.60699917,23.13515271,19.64566728,5.103321481,-1.311251114,-7.585098229,-6.848062673,1.038129871,3.328008883,7.416547861,15.43447276,17.19715281,16.73414724,12.65216159,8.006519338,-0.332615163,-9.812984368,2.42856989,3.892800245,6.791321829,9.191723674,12.53908138,18.68861497,19.53399565,18.30151686,12.46668303,10.67839151,2.514528186,1.837981836,0.54231954,0.468091087,0.756090892,1.163334707,1.347564159,2.157754933,1.830428452,1.387060173,1.033897238,0.824424128,0.733669059,0.338742412
1960,291.7758229,101.9399247,38.79222539,42.38456975,113.369189,126.1829071,91.33099546,110.1287422,100.1837524,69.12227909,85.6108507,55.1048942,65.90804472,-7.818753653,-8.362801458,-9.439120594,3.321047299,7.408664679,11.90267483,15.11837515,16.55604209,13.67781338,4.997915813,-5.373427664,-3.116082884,-0.801501142,-1.247033613,0.107614381,16.59145023,19.62932476,25.1438216,28.20755109,28.45130505,25.36027599,17.39204769,3.827572124,4.012084564,-8.304891048,-8.861917625,-11.22665645,4.392036637,7.930177652,13.07603503,14.99823137,15.8483088,13.40544265,4.517290591,-5.860026,-3.395477586,1.553926061,1.705802821,2.466830667,11.01388792,11.64805158,16.94177668,19.93357373,18.70208729,16.88349858,10.71081296,3.43862875,2.645322299,0.31516551,0.302327246,0.244500851,1.030684131,1.101072913,1.802264414,1.304206111,1.052456005,0.898350626,0.575606151,0.417113074,0.315934434
1953,259.3072225,30.62094639,46.69836058,52.74779235,67.39942743,64.51916712,107.8726975,115.6861699,52.08983157,63.60770685,18.42451332,92.01320039,56.0351491,-7.124273655,-7.34783309,-3.500821203,-1.05256678,7.428062104,14.26525791,15.87435588,14.46515969,8.544802892,4.625264559,-2.665414788,-5.351795058,0.294744202,3.030803501,7.293820766,12.32913705,22.17640287,28.98374182,29.77420573,29.58245938,25.38588418,21.3829256,10.7007648,1.500467141,-7.754376877,-6.505123786,-2.712763988,1.560998183,8.601127645,14.92631499,16.8849116,15.30200353,10.43345842,6.043958264,-1.090130223,-5.167313956,1.707383415,3.037370091,4.967665966,7.965326739,14.57379883,21.20914243,22.55811662,23.93832601,21.49990438,16.88067778,7.482270225,1.89286473,0.276792977,0.501112357,0.556239685,1.118601392,1.614004437,1.804591786,1.653662081,1.713205666,2.121929196,1.48536083,0.85897801,0.297475415
1965,267.9282928,79.97836796,28.92939202,62.37460106,111.6253925,61.89928681,37.16525402,97.17130191,218.9294025,179.2487385,71.49250756,88.30308095,24.14427327,-10.43402328,-11.16194307,-7.126512646,1.869523139,9.312513755,11.56062004,14.86601279,15.42169473,12.27485849,4.956090194,0.540124271,-8.430392085,-1.812888252,-0.625219815,1.141702607,13.07641998,24.64142465,27.44290309,29.39692415,26.52096548,22.23000807,17.29521737,11.18563688,-1.043719242,-11.31168445,-11.10430115,-7.214878555,1.780587973,10.3042842,12.41912699,15.05805075,14.80120754,11.56615618,5.418924286,-0.132059059,-9.769939637,2.050007257,2.624359106,2.499680612,7.230843454,17.95027331,21.45679511,22.50105984,15.97764695,11.4241119,10.18321431,6.350797415,1.521107429,0.441242149,0.578711363,0.531527007,0.607750149,1.314671202,1.325323832,0.970322288,0.339630878,0.49174455,0.865578967,0.5295378,0.298108004
1970,328.1343318,10.98554006,10.74796254,56.05999759,159.9990407,193.9528523,145.9040032,61.93497576,204.9005317,249.2421026,91.07203515,14.6222859,32.99539073,-11.82094493,-7.423798906,-3.063522994,4.435875234,11.7407892,15.85002641,16.92319882,17.78169909,14.56943837,7.060974081,-0.737783084,-5.482719545,-2.284561204,5.283148905,8.435676737,18.75367747,25.26448618,26.88918395,30.92817691,29.20338452,26.53187949,18.9452594,11.04678156,2.072844785,-12.44607423,-7.033262669,-2.033460333,5.913118202,12.64250309,15.97337607,17.66371523,17.64436562,13.87866627,7.571979315,-0.802832172,-5.86637179,2.244841903,4.73222801,5.533247253,12.33819358,17.1978052,16.10595953,24.23377405,18.87630261,16.50329372,10.76240128,6.615937509,2.580627528,0.476307068,0.661684102,0.831092797,1.361435114,1.517924645,1.05510326,1.798945943,0.776966425,0.273519527,0.959834551,0.589626025,0.477357946
1945,336.8605083,27.7790178,32.31510572,162.5160695,134.5594694,115.740182,204.7352227,25.22813226,38.64052036,242.4274733,36.47077635,79.34811262,37.50323194,-8.956267821,-5.357119702,2.819431731,4.751107919,7.254809691,14.19852507,15.65665611,16.51219825,13.4732636,4.445032997,2.453151337,-8.180048316,-0.632188656,4.699728213,16.90376064,18.02892494,20.28624955,24.83176545,29.84088962,30.58603765,24.99621251,19.21243301,10.82909189,0.293870126,-8.669383985,-4.064257042,4.377913342,6.744068896,8.907998755,15.01033177,16.71317878,17.16620049,13.88038065,5.832969057,3.637404011,-8.02069593,2.110211833,3.73924658,10.43127162,10.77588289,12.26289664,13.80559724,22.83060052,23.51950857,15.35068694,12.54910739,5.103375573,2.380114083,0.550890467,0.741479649,1.301612844,1.530796858,1.534903584,1.330312066,1.780420603,1.415206334,1.065576702,1.278320342,1.113417595,0.569287209
1980,303.8395944,22.1538731,19.15365928,94.08577011,55.25095697,87.81217545,105.6491592,79.67742172,141.1393143,134.7991677,52.69667674,60.13674599,50.99964796,-6.765179326,-8.85466127,-3.088711082,3.35121083,9.542475275,14.86445797,19.68356987,19.58634861,14.33599999,3.621926611,-0.316411839,-4.359503779,1.810649434,-0.160794451,7.713550649,17.0965024,24.39866815,28.72481826,33.63769446,32.19822984,27.15041678,18.59687831,10.95200247,6.737585997,-6.109617929,-9.443995928,-2.497415684,4.63675,11.36865643,15.60254843,20.1917749,19.47849438,13.70125663,4.645999626,-0.062660729,-3.903053839,2.484847627,2.174373554,4.77352787,11.80028567,17.2606679,20.31461339,27.73955972,23.94808436,17.69294763,13.24894013,6.653109897,4.585575574,0.498819814,0.351017457,0.706193955,1.423200033,2.266945934,2.371225762,2.854481444,1.613126842,1.069456321,1.078205885,0.736979223,0.64146496
1960,325.4919678,40.20978388,47.33402814,68.01714564,94.54950219,144.4710729,189.3155729,91.17539348,60.96391746,31.63962589,62.72084688,14.04942313,44.19280202,-5.442221639,-6.493125875,-7.683590455,5.187011916,9.198962018,14.84757512,17.13966344,18.32151032,14.55042405,6.737937631,-3.69233513,-1.259299173,2.540452043,0.981140995,1.905534723,19.56680975,21.81955216,27.28396567,29.40706872,30.21027971,28.84430748,20.59486056,7.689793745,6.738192825,-5.868552447,-6.445732189,-8.632858063,6.737150221,9.844399054,15.65784729,17.21810945,17.91935794,14.72019516,6.764067287,-3.284245515,-0.914049746,2.449443851,2.183242399,3.453953577,13.42523736,13.37105876,18.00189941,20.41239004,20.52458189,23.30483331,14.15124633,5.475248136,3.596307339,0.322517394,0.380105149,0.320067315,1.563992274,1.45067787,1.966461914,1.497417932,1.278040895,1.201626028,0.762291395,0.650454944,0.444412358
1950,305.9978645,86.85616519,53.3524928,42.64302391,91.74185714,49.89540649,120.0907898,113.5141184,65.06936322,29.60652517,13.05237862,12.17438816,119.4163773,-4.880104383,-5.622939354,-3.573365407,0.704617761,9.880010285,14.79038976,15.47463971,15.48457478,13.09492121,7.785439736,-0.31046581,-4.198662604,6.22126507,4.632236782,8.615666358,14.81353553,24.41640622,28.06520196,28.89319276,27.30405002,24.89794811,24.16922538,13.95282415,7.763409364,-5.932570226,-5.69042289,-2.466661148,2.031109087,11.77841758,15.40665463,15.88892483,14.84842786,12.62739867,8.841530207,0.997595187,-3.832513174,3.05180903,3.207678952,5.769595745,9.307553401,16.88942045,18.94866063,20.83462284,16.21001156,14.13779479,18.58134878,9.202550513,4.941753347,0.324386898,0.342903598,0.669409193,0.965462915,1.977108015,1.640674002,1.33778241,0.613864342,0.485974553,1.282919892,0.940835677,0.510506592
1964,312.258961,31.27600323,26.91045524,113.1647675,173.4535889,45.13205791,96.4027662,66.67617739,69.72343903,66.26558753,5.228184038,50.70178106,16.99545539,-6.758978027,-6.232042856,-2.850756331,4.413282471,11.44125604,15.38877191,18.53599752,15.08203813,12.23535754,2.385158425,1.488945,-12.34284774,6.126970313,4.497002727,9.527945006,19.09704539,26.75733926,28.99811568,31.42309746,30.33085575,27.10716144,19.98798117,13.80381809,-1.600454979,-6.140277272,-5.792093772,-1.702898277,6.310230544,13.48180386,16.14633871,18.87174734,16.07712751,13.30354972,4.26563424,2.182973774,-11.99517234,5.205119982,4.012813912,6.093959972,12.50040663,21.24106536,21.10210301,23.32753945,25.61730949,21.26992468,15.73927243,7.920444562,2.937484638,0.715612693,0.499348861,0.794702462,1.659171106,2.811678321,2.060369671,1.825982177,2.340752688,1.779940793,1.367758683,0.874693786,0.390297608
1929,295.8599813,93.01558521,18.57090275,112.0205768,127.6809976,145.3731053,125.7400224,170.9678879,48.72165955,70.67613599,108.2783586,99.47717698,45.17741671,-11.73534762,-10.64764103,0.473161435,5.674484096,8.4707173,13.85704098,17.98348983,15.86926677,12.42413932,6.195176127,1.195789901,-3.844096142,-0.115346712,0.567637618,14.87658573,18.56560662,21.4245009,26.97238872,30.28602705,29.34618652,25.15392482,19.05249799,10.71877145,6.132083967,-11.88247566,-10.0642494,2.58003032,7.451452284,10.19892891,15.09755184,19.04207799,16.45149797,12.60383477,6.964524707,1.855376007,-3.530139228,3.033872004,3.120663493,9.630540497,11.26543146,13.3896075,18.58511276,21.2189995,21.62043356,16.40301111,11.55958663,5.525519362,4.234360767,0.549077709,0.692047468,1.422946939,1.561714164,1.698937501,1.705086103,1.798865585,1.216350601,0.857227367,1.041509608,0.915727015,0.732095325
1932,276.5142538,47.02730769,28.25117241,41.85780778,38.12376205,57.97320953,148.9713601,99.72481561,196.2342213,59.58893939,75.51611571,112.8863458,64.31852228,-3.017540898,-3.24233925,-4.707457242,2.964926663,9.149351547,15.80796773,17.84893676,17.31183416,11.37647302,5.055451397,4.716396457,0.089203943,5.713790804,9.798323609,7.035753704,19.12309457,25.93234729,29.4681163,31.97255296,29.70243228,25.70036469,19.40578228,15.90757282,8.310327071,-2.458390719,-2.057944158,-3.855179314,5.610603123,11.39414947,16.99241143,18.86427059,17.43181476,11.80016961,5.71911879,5.469907378,0.331416444,3.695139676,6.526909873,5.067473525,13.46588518,20.49495361,21.92041746,25.75882107,20.71137235,18.38917387,12.6916227,8.632949454,4.208719213,0.77617361,0.945677246,0.828292362,1.859790252,2.160387683,1.818682593,1.76278399,0.805733084,1.003590529,0.993677915,0.995305563,0.739635542
1931,234.8426185,16.10142901,12.01808592,60.02900878,54.68360449,107.1083987,84.36788612,56.97877884,83.17253798,133.7182513,131.7023182,49.84051496,13.76763807,-6.084659522,-3.87910885,-3.667923958,1.603258102,5.75517852,14.8945586,16.92455606,15.3743253,14.67279766,8.4042324,-1.37704314,-6.521671852,3.778060406,6.855907227,6.223961253,17.68311399,20.95028505,30.57440749,33.43982405,30.18990491,28.18245759,19.71008239,11.18637689,1.800406163,-5.196259175,-2.818930274,-2.643186139,3.772863136,7.770578635,17.00111134,18.53083697,15.91816773,15.6809842,9.247424867,-0.72377437,-5.994217503,3.523089352,4.668098195,4.196334982,12.36467779,14.51694426,25.75221508,31.26811922,24.34893824,20.37674065,11.02817605,6.989395349,2.646237726,0.789672231,0.894157661,0.952806239,1.549062975,1.701886011,2.628613766,2.352898416,1.112143435,1.535705355,1.105329853,0.83812672,0.729001982
1933,263.5119438,52.13632746,23.57913161,75.19394125,76.82901361,186.2333986,45.07481688,64.97573984,63.29853631,84.6994079,46.48567164,22.94635938,75.54255977,-3.67275221,-9.641221773,-3.133833031,1.579205498,10.02159448,14.92638495,16.37655255,14.88781387,13.64026384,3.407255265,-4.347258762,-7.977506559,7.190050633,1.948974061,7.956950022,15.83998928,22.38765659,33.56661725,31.90164813,29.2054381,28.82946583,17.29185266,7.504852336,2.034774292,-3.193254524,-9.991185366,-1.840377972,3.594836108,11.28574602,17.63701404,17.44544951,15.08862889,14.68771897,4.161969391,-3.726465754,-7.863973766,4.820649585,3.488223289,5.147102147,10.20680347,13.73565434,33.88846538,27.38446909,22.45441546,22.88255311,11.0056786,5.250501149,3.148689353,0.720023487,0.533649856,0.969117972,1.450044749,1.449506631,3.349261854,1.703545114,0.823546426,1.500562325,0.967137776,0.790471388,0.622961067
1929,212.488049,92.64553066,17.33016362,75.97636142,150.8926605,60.39985717,109.8049041,114.4948086,66.23201016,74.29053631,83.56048488,121.6381573,51.8315154,-14.19227549,-12.51252906,-1.236220968,3.99378393,6.471695056,11.89523005,16.41101419,14.53089204,11.16131666,4.681863801,0.121381768,-5.421617678,-3.117046168,-2.022994032,12.30762531,17.15129964,21.33033948,26.79311614,30.20305365,28.83073711,24.64265127,17.1210408,9.239038996,3.598366565,-15.05960843,-12.85627698,0.560722159,5.638007207,8.586184188,13.39381673,17.37771346,14.9344599,11.66432132,5.227011242,1.065680637,-4.827238998,2.286751666,2.396877967,7.916015807,10.51296708,14.70657221,20.17381931,23.10494969,22.01088298,16.63242116,10.08752734,4.841228301,3.241767591,0.407124105,0.523921536,1.204260263,1.39720205,1.780842321,1.763350163,1.566403624,0.955995033,1.016442518,0.896048476,0.95008729,0.733249305
1943,203.5086437,41.96606342,30.86765752,42.86871573,132.0557781,155.889009,77.12288261,48.3485038,117.5816938,35.19660574,40.17703899,98.4414049,67.35094016,-10.65466125,-7.999543407,-6.042668578,0.331601166,7.691878745,15.88736835,16.24254795,16.75115238,9.133215193,3.581173009,-0.671747362,-9.39274555,-0.822101069,3.374341291,6.787686062,15.61240385,20.5066519,28.74765691,31.43725773,29.89490234,23.06568201,18.4891051,10.34119525,-1.021134913,-10.02832036,-7.5108726,-5.043987651,2.769412489,9.190913763,17.6494719,17.63128877,17.82911045,9.902153824,4.84145564,0.125964245,-9.370262858,2.451070631,3.797864207,5.279468165,10.52404642,12.38201691,20.23813275,26.07471904,21.77838907,15.56803158,12.49696307,5.968909824,2.096357298,0.628681144,0.65768385,0.813623988,1.529949182,1.465843766,2.358547944,2.038881582,1.77498422,1.142067274,1.190272325,0.843653599,0.537377757
1945,268.8833826,18.92173365,28.3376282,74.94155374,114.5625976,175.1137197,116.8777083,23.21788548,87.7279637,175.5318583,23.73578998,46.83389639,32.66350313,-11.42441794,-7.16304292,1.067951308,2.981743186,5.400487806,12.15576775,14.37525269,15.3816236,12.11328153,2.94276823,1.344077212,-10.01272158,-2.735157744,2.248351697,15.9093687,16.79617201,19.38762053,25.30197561,29.91931182,29.61812736,24.02347272,17.41984466,9.933432302,-1.041179583,-11.18974255,-5.840173912,3.288828906,4.86829042,7.154185496,13.54911457,15.54044491,16.27398476,12.34584522,4.40159739,2.385624165,-9.623595177,1.863718195,2.950102349,10.27926948,10.43474087,12.25106063,16.61926117,24.24512176,22.51720432,14.82981827,11.28992385,4.92392226,2.2213379,0.546109063,0.734388477,1.476960278,1.427898368,1.477151389,1.605933459,1.683998952,1.480672107,0.874424223,1.232107029,1.007032505,0.586702485
